,Path,Length,Shruti,Stroke
3795,/content/gdrive/My Drive/mridangam_stroke_1.0/D/227781__akshaylaya__num-d-004.wav,15617.0,D,num
3796,/content/gdrive/My Drive/mridangam_stroke_1.0/D/227782__akshaylaya__num-d-005.wav,5889.0,D,num
3797,/content/gdrive/My Drive/mridangam_stroke_1.0/D/227783__akshaylaya__num-d-006.wav,5633.0,D,num
3798,/content/gdrive/My Drive/mridangam_stroke_1.0/D/227784__akshaylaya__num-d-007.wav,5633.0,D,num
3799,/content/gdrive/My Drive/mridangam_stroke_1.0/D/227785__akshaylaya__num-d-008.wav,5377.0,D,num
3800,/content/gdrive/My Drive/mridangam_stroke_1.0/D/227786__akshaylaya__num-d-009.wav,5377.0,D,num
3801,/content/gdrive/My Drive/mridangam_stroke_1.0/D/227787__akshaylaya__num-d-010.wav,6913.0,D,num
3802,/content/gdrive/My Drive/mridangam_stroke_1.0/D/227788__akshaylaya__num-d-011.wav,10497.0,D,num
3803,/content/gdrive/My Drive/mridangam_stroke_1.0/D/227789__akshaylaya__num-d-012.wav,4865.0,D,num
3804,/content/gdrive/My Drive/mridangam_stroke_1.0/D/227790__akshaylaya__num-d-013.wav,5889.0,D,num
3805,/content/gdrive/My Drive/mridangam_stroke_1.0/D/227791__akshaylaya__num-d-014.wav,10753.0,D,num
3806,/content/gdrive/My Drive/mridangam_stroke_1.0/D/227792__akshaylaya__num-d-015.wav,10753.0,D,num
3807,/content/gdrive/My Drive/mridangam_stroke_1.0/D/227793__akshaylaya__num-d-016.wav,10241.0,D,num
3808,/content/gdrive/My Drive/mridangam_stroke_1.0/D/227794__akshaylaya__num-d-017.wav,4865.0,D,num
3809,/content/gdrive/My Drive/mridangam_stroke_1.0/D/227795__akshaylaya__num-d-018.wav,6145.0,D,num
3810,/content/gdrive/My Drive/mridangam_stroke_1.0/D/227796__akshaylaya__ta-d-001.wav,5121.0,D,ta
3811,/content/gdrive/My Drive/mridangam_stroke_1.0/D/227797__akshaylaya__ta-d-002.wav,5121.0,D,ta
3812,/content/gdrive/My Drive/mridangam_stroke_1.0/D/227798__akshaylaya__ta-d-003.wav,6657.0,D,ta
3813,/content/gdrive/My Drive/mridangam_stroke_1.0/D/227799__akshaylaya__ta-d-004.wav,7425.0,D,ta
3814,/content/gdrive/My Drive/mridangam_stroke_1.0/D/227800__akshaylaya__ta-d-005.wav,8193.0,D,ta
3815,/content/gdrive/My Drive/mridangam_stroke_1.0/D/227801__akshaylaya__ta-d-006.wav,7937.0,D,ta
3816,/content/gdrive/My Drive/mridangam_stroke_1.0/D/227802__akshaylaya__ta-d-007.wav,7681.0,D,ta
3817,/content/gdrive/My Drive/mridangam_stroke_1.0/D/227803__akshaylaya__ta-d-008.wav,7425.0,D,ta
3818,/content/gdrive/My Drive/mridangam_stroke_1.0/D/227804__akshaylaya__ta-d-009.wav,8193.0,D,ta
3819,/content/gdrive/My Drive/mridangam_stroke_1.0/D/227805__akshaylaya__ta-d-010.wav,7937.0,D,ta
3820,/content/gdrive/My Drive/mridangam_stroke_1.0/D/227806__akshaylaya__ta-d-011.wav,7681.0,D,ta
3821,/content/gdrive/My Drive/mridangam_stroke_1.0/D/227807__akshaylaya__ta-d-012.wav,2561.0,D,ta
3822,/content/gdrive/My Drive/mridangam_stroke_1.0/D/227808__akshaylaya__ta-d-013.wav,5121.0,D,ta
3823,/content/gdrive/My Drive/mridangam_stroke_1.0/D/227809__akshaylaya__ta-d-014.wav,2561.0,D,ta
3824,/content/gdrive/My Drive/mridangam_stroke_1.0/D/227810__akshaylaya__ta-d-015.wav,2305.0,D,ta
3825,/content/gdrive/My Drive/mridangam_stroke_1.0/D/227811__akshaylaya__ta-d-016.wav,3073.0,D,ta
3826,/content/gdrive/My Drive/mridangam_stroke_1.0/D/227812__akshaylaya__ta-d-017.wav,2817.0,D,ta
3827,/content/gdrive/My Drive/mridangam_stroke_1.0/D/227813__akshaylaya__ta-d-018.wav,2561.0,D,ta
3828,/content/gdrive/My Drive/mridangam_stroke_1.0/D/227814__akshaylaya__ta-d-019.wav,2561.0,D,ta
3829,/content/gdrive/My Drive/mridangam_stroke_1.0/D/227815__akshaylaya__ta-d-020.wav,2817.0,D,ta
3830,/content/gdrive/My Drive/mridangam_stroke_1.0/D/227816__akshaylaya__ta-d-021.wav,2561.0,D,ta
3831,/content/gdrive/My Drive/mridangam_stroke_1.0/D/227817__akshaylaya__ta-d-022.wav,2817.0,D,ta
3832,/content/gdrive/My Drive/mridangam_stroke_1.0/D/227818__akshaylaya__ta-d-023.wav,2817.0,D,ta
3833,/content/gdrive/My Drive/mridangam_stroke_1.0/D/227819__akshaylaya__ta-d-024.wav,5377.0,D,ta
3834,/content/gdrive/My Drive/mridangam_stroke_1.0/D/227820__akshaylaya__ta-d-025.wav,2561.0,D,ta
3835,/content/gdrive/My Drive/mridangam_stroke_1.0/D/227821__akshaylaya__ta-d-026.wav,5121.0,D,ta
3836,/content/gdrive/My Drive/mridangam_stroke_1.0/D/227822__akshaylaya__ta-d-027.wav,5377.0,D,ta
3837,/content/gdrive/My Drive/mridangam_stroke_1.0/D/227823__akshaylaya__ta-d-028.wav,6657.0,D,ta
3838,/content/gdrive/My Drive/mridangam_stroke_1.0/D/227824__akshaylaya__ta-d-029.wav,6913.0,D,ta
3839,/content/gdrive/My Drive/mridangam_stroke_1.0/D/227825__akshaylaya__ta-d-030.wav,7169.0,D,ta
3840,/content/gdrive/My Drive/mridangam_stroke_1.0/D/227826__akshaylaya__ta-d-031.wav,7169.0,D,ta
3841,/content/gdrive/My Drive/mridangam_stroke_1.0/D/227827__akshaylaya__ta-d-032.wav,7425.0,D,ta
3842,/content/gdrive/My Drive/mridangam_stroke_1.0/D/227828__akshaylaya__ta-d-033.wav,7681.0,D,ta
3843,/content/gdrive/My Drive/mridangam_stroke_1.0/D/227829__akshaylaya__ta-d-034.wav,7681.0,D,ta
3844,/content/gdrive/My Drive/mridangam_stroke_1.0/D/227830__akshaylaya__ta-d-035.wav,13825.0,D,ta
3845,/content/gdrive/My Drive/mridangam_stroke_1.0/D/227831__akshaylaya__ta-d-036.wav,7425.0,D,ta
3846,/content/gdrive/My Drive/mridangam_stroke_1.0/D/227832__akshaylaya__ta-d-037.wav,10753.0,D,ta
3847,/content/gdrive/My Drive/mridangam_stroke_1.0/D/227833__akshaylaya__ta-d-038.wav,4865.0,D,ta
3848,/content/gdrive/My Drive/mridangam_stroke_1.0/D/227834__akshaylaya__ta-d-039.wav,10241.0,D,ta
3849,/content/gdrive/My Drive/mridangam_stroke_1.0/D/227835__akshaylaya__ta-d-040.wav,5121.0,D,ta
3850,/content/gdrive/My Drive/mridangam_stroke_1.0/D/227836__akshaylaya__ta-d-041.wav,4865.0,D,ta
3851,/content/gdrive/My Drive/mridangam_stroke_1.0/D/227837__akshaylaya__ta-d-042.wav,5377.0,D,ta
3852,/content/gdrive/My Drive/mridangam_stroke_1.0/D/227838__akshaylaya__ta-d-043.wav,13825.0,D,ta
3853,/content/gdrive/My Drive/mridangam_stroke_1.0/D/227839__akshaylaya__ta-d-044.wav,6657.0,D,ta
3854,/content/gdrive/My Drive/mridangam_stroke_1.0/D/227840__akshaylaya__ta-d-045.wav,13569.0,D,ta
3855,/content/gdrive/My Drive/mridangam_stroke_1.0/D/227841__akshaylaya__ta-d-046.wav,7425.0,D,ta
3856,/content/gdrive/My Drive/mridangam_stroke_1.0/D/227842__akshaylaya__ta-d-047.wav,6145.0,D,ta
3857,/content/gdrive/My Drive/mridangam_stroke_1.0/D/227843__akshaylaya__ta-d-048.wav,6657.0,D,ta
3858,/content/gdrive/My Drive/mridangam_stroke_1.0/D/227844__akshaylaya__ta-d-049.wav,6657.0,D,ta
3859,/content/gdrive/My Drive/mridangam_stroke_1.0/D/227845__akshaylaya__ta-d-050.wav,4865.0,D,ta
3860,/content/gdrive/My Drive/mridangam_stroke_1.0/D/227846__akshaylaya__ta-d-051.wav,4865.0,D,ta
3861,/content/gdrive/My Drive/mridangam_stroke_1.0/D/227847__akshaylaya__ta-d-052.wav,5377.0,D,ta
3862,/content/gdrive/My Drive/mridangam_stroke_1.0/D/227848__akshaylaya__ta-d-053.wav,5377.0,D,ta
3863,/content/gdrive/My Drive/mridangam_stroke_1.0/D/227849__akshaylaya__ta-d-054.wav,6657.0,D,ta
3864,/content/gdrive/My Drive/mridangam_stroke_1.0/D/227850__akshaylaya__ta-d-055.wav,6657.0,D,ta
3865,/content/gdrive/My Drive/mridangam_stroke_1.0/D/227851__akshaylaya__ta-d-056.wav,6913.0,D,ta
3866,/content/gdrive/My Drive/mridangam_stroke_1.0/D/227852__akshaylaya__ta-d-057.wav,7425.0,D,ta
3867,/content/gdrive/My Drive/mridangam_stroke_1.0/D/227853__akshaylaya__ta-d-058.wav,6657.0,D,ta
3868,/content/gdrive/My Drive/mridangam_stroke_1.0/D/227854__akshaylaya__ta-d-059.wav,6657.0,D,ta
3869,/content/gdrive/My Drive/mridangam_stroke_1.0/D/227855__akshaylaya__ta-d-060.wav,6657.0,D,ta
3870,/content/gdrive/My Drive/mridangam_stroke_1.0/D/227856__akshaylaya__ta-d-061.wav,6657.0,D,ta
3871,/content/gdrive/My Drive/mridangam_stroke_1.0/D/227857__akshaylaya__ta-d-062.wav,6657.0,D,ta
3872,/content/gdrive/My Drive/mridangam_stroke_1.0/D/227858__akshaylaya__ta-d-063.wav,7937.0,D,ta
3873,/content/gdrive/My Drive/mridangam_stroke_1.0/D/227859__akshaylaya__ta-d-064.wav,7681.0,D,ta
3874,/content/gdrive/My Drive/mridangam_stroke_1.0/D/227860__akshaylaya__ta-d-065.wav,7681.0,D,ta
3875,/content/gdrive/My Drive/mridangam_stroke_1.0/D/227861__akshaylaya__ta-d-066.wav,7681.0,D,ta
3876,/content/gdrive/My Drive/mridangam_stroke_1.0/D/227862__akshaylaya__ta-d-067.wav,6657.0,D,ta
3877,/content/gdrive/My Drive/mridangam_stroke_1.0/D/227863__akshaylaya__ta-d-068.wav,7425.0,D,ta
3878,/content/gdrive/My Drive/mridangam_stroke_1.0/D/227864__akshaylaya__ta-d-069.wav,6657.0,D,ta
3879,/content/gdrive/My Drive/mridangam_stroke_1.0/D/227865__akshaylaya__ta-d-070.wav,6657.0,D,ta
3880,/content/gdrive/My Drive/mridangam_stroke_1.0/D/227866__akshaylaya__ta-d-071.wav,6913.0,D,ta
3881,/content/gdrive/My Drive/mridangam_stroke_1.0/D/227867__akshaylaya__ta-d-072.wav,6913.0,D,ta
3882,/content/gdrive/My Drive/mridangam_stroke_1.0/D/227868__akshaylaya__ta-d-073.wav,6401.0,D,ta
3883,/content/gdrive/My Drive/mridangam_stroke_1.0/D/227869__akshaylaya__ta-d-074.wav,6913.0,D,ta
3884,/content/gdrive/My Drive/mridangam_stroke_1.0/D/227870__akshaylaya__ta-d-075.wav,6657.0,D,ta
3885,/content/gdrive/My Drive/mridangam_stroke_1.0/D/227871__akshaylaya__ta-d-076.wav,6657.0,D,ta
3886,/content/gdrive/My Drive/mridangam_stroke_1.0/D/227872__akshaylaya__ta-d-077.wav,6913.0,D,ta
3887,/content/gdrive/My Drive/mridangam_stroke_1.0/D/227873__akshaylaya__ta-d-078.wav,5121.0,D,ta
3888,/content/gdrive/My Drive/mridangam_stroke_1.0/D/227874__akshaylaya__ta-d-079.wav,14081.0,D,ta
3889,/content/gdrive/My Drive/mridangam_stroke_1.0/D/227875__akshaylaya__ta-d-080.wav,5121.0,D,ta
3890,/content/gdrive/My Drive/mridangam_stroke_1.0/D/227876__akshaylaya__ta-d-081.wav,5377.0,D,ta
3891,/content/gdrive/My Drive/mridangam_stroke_1.0/D/227877__akshaylaya__ta-d-082.wav,5121.0,D,ta
3892,/content/gdrive/My Drive/mridangam_stroke_1.0/D/227878__akshaylaya__ta-d-083.wav,6401.0,D,ta
3893,/content/gdrive/My Drive/mridangam_stroke_1.0/D/227879__akshaylaya__ta-d-084.wav,7169.0,D,ta
3894,/content/gdrive/My Drive/mridangam_stroke_1.0/D/227880__akshaylaya__ta-d-085.wav,6657.0,D,ta
3895,/content/gdrive/My Drive/mridangam_stroke_1.0/D/227881__akshaylaya__ta-d-086.wav,6913.0,D,ta
3896,/content/gdrive/My Drive/mridangam_stroke_1.0/D/227882__akshaylaya__ta-d-087.wav,7681.0,D,ta
3897,/content/gdrive/My Drive/mridangam_stroke_1.0/D/227883__akshaylaya__ta-d-088.wav,7937.0,D,ta
3898,/content/gdrive/My Drive/mridangam_stroke_1.0/D/227884__akshaylaya__ta-d-089.wav,8193.0,D,ta
3899,/content/gdrive/My Drive/mridangam_stroke_1.0/D/227885__akshaylaya__ta-d-090.wav,6401.0,D,ta
3900,/content/gdrive/My Drive/mridangam_stroke_1.0/D/227886__akshaylaya__ta-d-091.wav,8193.0,D,ta
3901,/content/gdrive/My Drive/mridangam_stroke_1.0/D/227887__akshaylaya__ta-d-092.wav,6657.0,D,ta
3902,/content/gdrive/My Drive/mridangam_stroke_1.0/D/227888__akshaylaya__ta-d-093.wav,4865.0,D,ta
3903,/content/gdrive/My Drive/mridangam_stroke_1.0/D/227889__akshaylaya__ta-d-094.wav,6657.0,D,ta
3904,/content/gdrive/My Drive/mridangam_stroke_1.0/D/227890__akshaylaya__ta-d-095.wav,10497.0,D,ta
3905,/content/gdrive/My Drive/mridangam_stroke_1.0/D/227891__akshaylaya__ta-d-096.wav,5121.0,D,ta
3906,/content/gdrive/My Drive/mridangam_stroke_1.0/D/227892__akshaylaya__ta-d-097.wav,5889.0,D,ta
3907,/content/gdrive/My Drive/mridangam_stroke_1.0/D/227893__akshaylaya__ta-d-098.wav,5121.0,D,ta
3908,/content/gdrive/My Drive/mridangam_stroke_1.0/D/227894__akshaylaya__ta-d-099.wav,15617.0,D,ta
3909,/content/gdrive/My Drive/mridangam_stroke_1.0/D/227895__akshaylaya__ta-d-100.wav,7169.0,D,ta
3910,/content/gdrive/My Drive/mridangam_stroke_1.0/D/227896__akshaylaya__ta-d-101.wav,7681.0,D,ta
3911,/content/gdrive/My Drive/mridangam_stroke_1.0/D/227897__akshaylaya__ta-d-102.wav,7681.0,D,ta
3912,/content/gdrive/My Drive/mridangam_stroke_1.0/D/227898__akshaylaya__ta-d-103.wav,15105.0,D,ta
3913,/content/gdrive/My Drive/mridangam_stroke_1.0/D/227899__akshaylaya__ta-d-104.wav,4865.0,D,ta
3914,/content/gdrive/My Drive/mridangam_stroke_1.0/D/227900__akshaylaya__ta-d-105.wav,7169.0,D,ta
3915,/content/gdrive/My Drive/mridangam_stroke_1.0/D/227901__akshaylaya__ta-d-106.wav,7425.0,D,ta
3916,/content/gdrive/My Drive/mridangam_stroke_1.0/D/227902__akshaylaya__ta-d-107.wav,7681.0,D,ta
3917,/content/gdrive/My Drive/mridangam_stroke_1.0/D/227903__akshaylaya__ta-d-108.wav,13825.0,D,ta
3918,/content/gdrive/My Drive/mridangam_stroke_1.0/D/227904__akshaylaya__ta-d-109.wav,6913.0,D,ta
3919,/content/gdrive/My Drive/mridangam_stroke_1.0/D/227905__akshaylaya__ta-d-110.wav,6657.0,D,ta
3920,/content/gdrive/My Drive/mridangam_stroke_1.0/D/227906__akshaylaya__ta-d-111.wav,6657.0,D,ta
3921,/content/gdrive/My Drive/mridangam_stroke_1.0/D/227907__akshaylaya__ta-d-112.wav,15105.0,D,ta
3922,/content/gdrive/My Drive/mridangam_stroke_1.0/D/227908__akshaylaya__ta-d-113.wav,7169.0,D,ta
3923,/content/gdrive/My Drive/mridangam_stroke_1.0/D/227909__akshaylaya__ta-d-114.wav,7425.0,D,ta
3924,/content/gdrive/My Drive/mridangam_stroke_1.0/D/227910__akshaylaya__ta-d-115.wav,5121.0,D,ta
3925,/content/gdrive/My Drive/mridangam_stroke_1.0/D/227911__akshaylaya__ta-d-116.wav,7425.0,D,ta
3926,/content/gdrive/My Drive/mridangam_stroke_1.0/D/227912__akshaylaya__ta-d-117.wav,12801.0,D,ta
3927,/content/gdrive/My Drive/mridangam_stroke_1.0/D/227913__akshaylaya__ta-d-118.wav,7169.0,D,ta
3928,/content/gdrive/My Drive/mridangam_stroke_1.0/D/227914__akshaylaya__ta-d-119.wav,6913.0,D,ta
3929,/content/gdrive/My Drive/mridangam_stroke_1.0/D/227915__akshaylaya__ta-d-120.wav,6401.0,D,ta
3930,/content/gdrive/My Drive/mridangam_stroke_1.0/D/227916__akshaylaya__ta-d-121.wav,14337.0,D,ta
3931,/content/gdrive/My Drive/mridangam_stroke_1.0/D/227917__akshaylaya__ta-d-122.wav,7169.0,D,ta
3932,/content/gdrive/My Drive/mridangam_stroke_1.0/D/227918__akshaylaya__ta-d-123.wav,7425.0,D,ta
3933,/content/gdrive/My Drive/mridangam_stroke_1.0/D/227919__akshaylaya__ta-d-124.wav,7681.0,D,ta
3934,/content/gdrive/My Drive/mridangam_stroke_1.0/D/227920__akshaylaya__ta-d-125.wav,10753.0,D,ta
3935,/content/gdrive/My Drive/mridangam_stroke_1.0/D/227921__akshaylaya__ta-d-126.wav,7937.0,D,ta
3936,/content/gdrive/My Drive/mridangam_stroke_1.0/D/227922__akshaylaya__ta-d-127.wav,4865.0,D,ta
3937,/content/gdrive/My Drive/mridangam_stroke_1.0/D/227923__akshaylaya__ta-d-128.wav,5377.0,D,ta
3938,/content/gdrive/My Drive/mridangam_stroke_1.0/D/227924__akshaylaya__ta-d-129.wav,5633.0,D,ta
3939,/content/gdrive/My Drive/mridangam_stroke_1.0/D/227925__akshaylaya__ta-d-130.wav,5377.0,D,ta
3940,/content/gdrive/My Drive/mridangam_stroke_1.0/D/227926__akshaylaya__ta-d-131.wav,4865.0,D,ta
3941,/content/gdrive/My Drive/mridangam_stroke_1.0/D/227927__akshaylaya__ta-d-132.wav,5121.0,D,ta
3942,/content/gdrive/My Drive/mridangam_stroke_1.0/D/227928__akshaylaya__ta-d-133.wav,5121.0,D,ta
3943,/content/gdrive/My Drive/mridangam_stroke_1.0/D/227929__akshaylaya__ta-d-134.wav,5121.0,D,ta
3944,/content/gdrive/My Drive/mridangam_stroke_1.0/D/227930__akshaylaya__ta-d-135.wav,5633.0,D,ta
3945,/content/gdrive/My Drive/mridangam_stroke_1.0/D/227931__akshaylaya__ta-d-136.wav,6657.0,D,ta
3946,/content/gdrive/My Drive/mridangam_stroke_1.0/D/227932__akshaylaya__ta-d-137.wav,7681.0,D,ta
3947,/content/gdrive/My Drive/mridangam_stroke_1.0/D/227933__akshaylaya__ta-d-138.wav,7681.0,D,ta
3948,/content/gdrive/My Drive/mridangam_stroke_1.0/D/227934__akshaylaya__ta-d-139.wav,7169.0,D,ta
3949,/content/gdrive/My Drive/mridangam_stroke_1.0/D/227935__akshaylaya__ta-d-140.wav,7937.0,D,ta
3950,/content/gdrive/My Drive/mridangam_stroke_1.0/D/227936__akshaylaya__ta-d-141.wav,7425.0,D,ta
3951,/content/gdrive/My Drive/mridangam_stroke_1.0/D/227937__akshaylaya__ta-d-142.wav,7169.0,D,ta
3952,/content/gdrive/My Drive/mridangam_stroke_1.0/D/227938__akshaylaya__ta-d-143.wav,6657.0,D,ta
3953,/content/gdrive/My Drive/mridangam_stroke_1.0/D/227939__akshaylaya__ta-d-144.wav,6913.0,D,ta
3954,/content/gdrive/My Drive/mridangam_stroke_1.0/D/227940__akshaylaya__ta-d-145.wav,6657.0,D,ta
3955,/content/gdrive/My Drive/mridangam_stroke_1.0/D/227941__akshaylaya__ta-d-146.wav,7169.0,D,ta
3956,/content/gdrive/My Drive/mridangam_stroke_1.0/D/227942__akshaylaya__ta-d-147.wav,5121.0,D,ta
3957,/content/gdrive/My Drive/mridangam_stroke_1.0/D/227943__akshaylaya__ta-d-148.wav,8193.0,D,ta
3958,/content/gdrive/My Drive/mridangam_stroke_1.0/D/227944__akshaylaya__ta-d-149.wav,5121.0,D,ta
3959,/content/gdrive/My Drive/mridangam_stroke_1.0/D/227945__akshaylaya__ta-d-150.wav,5377.0,D,ta
3960,/content/gdrive/My Drive/mridangam_stroke_1.0/D/227946__akshaylaya__ta-d-151.wav,6913.0,D,ta
3961,/content/gdrive/My Drive/mridangam_stroke_1.0/D/227947__akshaylaya__ta-d-152.wav,6913.0,D,ta
3962,/content/gdrive/My Drive/mridangam_stroke_1.0/D/227948__akshaylaya__ta-d-153.wav,6401.0,D,ta
3963,/content/gdrive/My Drive/mridangam_stroke_1.0/D/227949__akshaylaya__ta-d-154.wav,7425.0,D,ta
3964,/content/gdrive/My Drive/mridangam_stroke_1.0/D/227950__akshaylaya__ta-d-155.wav,7681.0,D,ta
3965,/content/gdrive/My Drive/mridangam_stroke_1.0/D/227951__akshaylaya__ta-d-156.wav,7425.0,D,ta
3966,/content/gdrive/My Drive/mridangam_stroke_1.0/D/227952__akshaylaya__ta-d-157.wav,7937.0,D,ta
3967,/content/gdrive/My Drive/mridangam_stroke_1.0/D/227953__akshaylaya__ta-d-158.wav,7681.0,D,ta
3968,/content/gdrive/My Drive/mridangam_stroke_1.0/D/227954__akshaylaya__ta-d-159.wav,7681.0,D,ta
3969,/content/gdrive/My Drive/mridangam_stroke_1.0/D/227955__akshaylaya__ta-d-160.wav,7681.0,D,ta
3970,/content/gdrive/My Drive/mridangam_stroke_1.0/D/227956__akshaylaya__ta-d-161.wav,7425.0,D,ta
3971,/content/gdrive/My Drive/mridangam_stroke_1.0/D/227957__akshaylaya__ta-d-162.wav,7681.0,D,ta
3972,/content/gdrive/My Drive/mridangam_stroke_1.0/D/227958__akshaylaya__ta-d-163.wav,7169.0,D,ta
3973,/content/gdrive/My Drive/mridangam_stroke_1.0/D/227959__akshaylaya__ta-d-164.wav,4865.0,D,ta
3974,/content/gdrive/My Drive/mridangam_stroke_1.0/D/227960__akshaylaya__ta-d-165.wav,5121.0,D,ta
3975,/content/gdrive/My Drive/mridangam_stroke_1.0/D/227961__akshaylaya__ta-d-166.wav,5121.0,D,ta
3976,/content/gdrive/My Drive/mridangam_stroke_1.0/D/227962__akshaylaya__ta-d-167.wav,5377.0,D,ta
3977,/content/gdrive/My Drive/mridangam_stroke_1.0/D/227963__akshaylaya__ta-d-168.wav,5121.0,D,ta
3978,/content/gdrive/My Drive/mridangam_stroke_1.0/D/227964__akshaylaya__ta-d-169.wav,4353.0,D,ta
3979,/content/gdrive/My Drive/mridangam_stroke_1.0/D/227965__akshaylaya__ta-d-170.wav,9985.0,D,ta
3980,/content/gdrive/My Drive/mridangam_stroke_1.0/D/227966__akshaylaya__ta-d-171.wav,4609.0,D,ta
3981,/content/gdrive/My Drive/mridangam_stroke_1.0/D/227967__akshaylaya__ta-d-172.wav,4609.0,D,ta
3982,/content/gdrive/My Drive/mridangam_stroke_1.0/D/227968__akshaylaya__ta-d-173.wav,4865.0,D,ta
3983,/content/gdrive/My Drive/mridangam_stroke_1.0/D/227969__akshaylaya__ta-d-174.wav,6913.0,D,ta
3984,/content/gdrive/My Drive/mridangam_stroke_1.0/D/227970__akshaylaya__ta-d-175.wav,7169.0,D,ta
3985,/content/gdrive/My Drive/mridangam_stroke_1.0/D/227971__akshaylaya__ta-d-176.wav,6913.0,D,ta
3986,/content/gdrive/My Drive/mridangam_stroke_1.0/D/227972__akshaylaya__ta-d-177.wav,6913.0,D,ta
3987,/content/gdrive/My Drive/mridangam_stroke_1.0/D/227973__akshaylaya__ta-d-178.wav,6913.0,D,ta
3988,/content/gdrive/My Drive/mridangam_stroke_1.0/D/227974__akshaylaya__ta-d-179.wav,6913.0,D,ta
3989,/content/gdrive/My Drive/mridangam_stroke_1.0/D/227975__akshaylaya__ta-d-180.wav,6913.0,D,ta
3990,/content/gdrive/My Drive/mridangam_stroke_1.0/D/227976__akshaylaya__tha-d-001.wav,4865.0,D,tha
3991,/content/gdrive/My Drive/mridangam_stroke_1.0/D/227977__akshaylaya__tha-d-002.wav,5121.0,D,tha
3992,/content/gdrive/My Drive/mridangam_stroke_1.0/D/227978__akshaylaya__tha-d-003.wav,7425.0,D,tha
3993,/content/gdrive/My Drive/mridangam_stroke_1.0/D/227979__akshaylaya__tha-d-004.wav,7937.0,D,tha
3994,/content/gdrive/My Drive/mridangam_stroke_1.0/D/227980__akshaylaya__tha-d-005.wav,7425.0,D,tha
3995,/content/gdrive/My Drive/mridangam_stroke_1.0/D/227981__akshaylaya__tha-d-006.wav,7169.0,D,tha
3996,/content/gdrive/My Drive/mridangam_stroke_1.0/D/227982__akshaylaya__tha-d-007.wav,5121.0,D,tha
3997,/content/gdrive/My Drive/mridangam_stroke_1.0/D/227983__akshaylaya__tha-d-008.wav,5121.0,D,tha
3998,/content/gdrive/My Drive/mridangam_stroke_1.0/D/227984__akshaylaya__tha-d-009.wav,5121.0,D,tha
3999,/content/gdrive/My Drive/mridangam_stroke_1.0/D/227985__akshaylaya__tha-d-010.wav,5121.0,D,tha
4000,/content/gdrive/My Drive/mridangam_stroke_1.0/D/227986__akshaylaya__tha-d-011.wav,5121.0,D,tha
4001,/content/gdrive/My Drive/mridangam_stroke_1.0/D/227987__akshaylaya__tha-d-012.wav,4865.0,D,tha
4002,/content/gdrive/My Drive/mridangam_stroke_1.0/D/227988__akshaylaya__tha-d-013.wav,4865.0,D,tha
4003,/content/gdrive/My Drive/mridangam_stroke_1.0/D/227989__akshaylaya__tha-d-014.wav,5377.0,D,tha
4004,/content/gdrive/My Drive/mridangam_stroke_1.0/D/227990__akshaylaya__tha-d-015.wav,5377.0,D,tha
4005,/content/gdrive/My Drive/mridangam_stroke_1.0/D/227991__akshaylaya__tha-d-016.wav,5377.0,D,tha
4006,/content/gdrive/My Drive/mridangam_stroke_1.0/D/227992__akshaylaya__tha-d-017.wav,4865.0,D,tha
4007,/content/gdrive/My Drive/mridangam_stroke_1.0/D/227993__akshaylaya__tha-d-018.wav,8961.0,D,tha
4008,/content/gdrive/My Drive/mridangam_stroke_1.0/D/227994__akshaylaya__tha-d-019.wav,5121.0,D,tha
4009,/content/gdrive/My Drive/mridangam_stroke_1.0/D/227995__akshaylaya__tha-d-020.wav,4609.0,D,tha
4010,/content/gdrive/My Drive/mridangam_stroke_1.0/D/227996__akshaylaya__tha-d-021.wav,4609.0,D,tha
4011,/content/gdrive/My Drive/mridangam_stroke_1.0/D/227997__akshaylaya__tha-d-022.wav,4609.0,D,tha
4012,/content/gdrive/My Drive/mridangam_stroke_1.0/D/227998__akshaylaya__tha-d-023.wav,14593.0,D,tha
4013,/content/gdrive/My Drive/mridangam_stroke_1.0/D/227999__akshaylaya__tha-d-024.wav,5121.0,D,tha
4014,/content/gdrive/My Drive/mridangam_stroke_1.0/D/228000__akshaylaya__tha-d-025.wav,6401.0,D,tha
4015,/content/gdrive/My Drive/mridangam_stroke_1.0/D/228001__akshaylaya__tha-d-026.wav,7425.0,D,tha
4016,/content/gdrive/My Drive/mridangam_stroke_1.0/D/228002__akshaylaya__tha-d-027.wav,6401.0,D,tha
4017,/content/gdrive/My Drive/mridangam_stroke_1.0/D/228003__akshaylaya__tha-d-028.wav,6657.0,D,tha
4018,/content/gdrive/My Drive/mridangam_stroke_1.0/D/228004__akshaylaya__tha-d-029.wav,13569.0,D,tha
